date,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Relative humidity (%),Power (MW)
2019-03-04 00:00:00,0.0,0.0,0.0,20.2,827.06,10.64,0.0
2019-03-04 01:00:00,0.0,0.0,0.0,19.793333,826.94,14.506667,0.0
2019-03-04 02:00:00,0.0,0.0,0.0,19.14,826.68,15.66,0.0
2019-03-04 03:00:00,0.0,0.0,0.0,18.213333,826.2,17.5,0.0
2019-03-04 04:00:00,0.0,0.0,0.0,17.666666,825.82,19.533333,0.0
2019-03-04 05:00:00,0.0,0.0,0.0,17.213333,825.3,22.046667,0.0
2019-03-04 06:00:00,0.0,0.0,0.0,16.773333,825.04,23.706667,0.0
2019-03-04 07:00:00,0.0,0.0,0.0,16.44,825.0,24.08,0.0
2019-03-04 08:00:00,19.733334,4.6,12.933333,16.293333,825.42,26.573334,0.5593333
2019-03-04 09:00:00,75.066666,47.066666,59.8,16.4,825.92,27.726667,2.272
2019-03-04 10:00:00,645.4667,868.06665,91.333336,17.98,826.5,27.313334,17.061333
2019-03-04 11:00:00,663.8,645.6,134.6,18.286667,826.84,28.586666,17.928
2019-03-04 12:00:00,281.26666,121.2,217.53334,19.013334,826.4,28.94,8.685333
2019-03-04 13:00:00,317.0,166.86667,180.66667,19.173334,825.38,30.466667,10.296
2019-03-04 14:00:00,171.66667,27.866667,120.8,18.306667,824.5,33.66,5.4973335
2019-03-04 15:00:00,497.53333,341.2,142.06667,18.466667,824.2,37.16,11.681334
2019-03-04 16:00:00,523.93335,478.0,108.8,19.293333,823.44,33.286667,16.632668
2019-03-04 17:00:00,317.6,298.33334,120.6,20.066668,823.04,30.64,9.47
2019-03-04 18:00:00,104.333336,29.266666,75.13333,19.186666,823.3,30.646667,2.81
2019-03-04 19:00:00,19.0,2.8,11.466666,18.473333,823.46,31.006666,0.5646667
2019-03-04 20:00:00,0.0,0.0,0.0,17.52,824.14,33.0,0.0
2019-03-04 21:00:00,0.0,0.0,0.0,17.74,824.46,30.6,0.0
2019-03-04 22:00:00,0.0,0.0,0.0,17.54,824.96,30.573334,0.0
2019-03-04 23:00:00,0.0,0.0,0.0,17.213333,825.62,31.913334,0.0
2019-03-05 00:00:00,0.0,0.0,0.0,17.16,826.08,31.34,0.0
2019-03-05 01:00:00,0.0,0.0,0.0,16.1,826.34,34.553333,0.0
2019-03-05 02:00:00,0.0,0.0,0.0,15.246667,826.4,35.546665,0.0
2019-03-05 03:00:00,0.0,0.0,0.0,15.1866665,826.32,34.54,0.0
2019-03-05 04:00:00,0.0,0.0,0.0,14.373333,825.72,36.673332,0.0
2019-03-05 05:00:00,0.0,0.0,0.0,14.06,825.8,38.306667,0.0
2019-03-05 06:00:00,0.0,0.0,0.0,13.893333,826.08,40.42,0.0
2019-03-05 07:00:00,0.0,0.0,0.0,13.66,826.52,43.7,0.0
2019-03-05 08:00:00,21.8,7.0,10.133333,13.26,827.56,48.413334,0.562
2019-03-05 09:00:00,312.6,512.86664,59.2,14.926666,828.26,45.166668,7.495333
2019-03-05 10:00:00,628.6,815.5333,74.8,15.5,828.86,47.133335,16.061333
2019-03-05 11:00:00,671.26666,693.93335,86.2,16.72,829.32,43.733334,20.59
2019-03-05 12:00:00,1144.8,985.3333,143.13333,19.126667,829.24,33.34667,28.152666
2019-03-05 13:00:00,1148.6,865.6667,153.13333,19.973333,828.74,31.066668,28.723333
2019-03-05 14:00:00,568.6,354.06668,184.6,19.42,828.08,30.233334,16.2
2019-03-05 15:00:00,1094.4,859.8,125.73333,21.413334,826.66,26.38,27.430666
2019-03-05 16:00:00,904.3333,883.3333,110.2,22.733334,825.5,21.366667,22.505333
2019-03-05 17:00:00,735.8,938.93335,88.73333,22.586666,824.74,19.146667,18.284
2019-03-05 18:00:00,141.46666,81.666664,106.0,21.806667,824.8,18.606667,4.1926665
2019-03-05 19:00:00,15.133333,4.133333,9.733334,20.533333,825.28,18.553333,0.41733333
2019-03-05 20:00:00,0.0,0.0,0.0,19.44,826.42,20.36,0.0
2019-03-05 21:00:00,0.0,0.0,0.0,18.793333,827.52,25.246666,0.0
2019-03-05 22:00:00,0.0,0.0,0.0,17.44,828.5,37.72,0.0
2019-03-05 23:00:00,0.0,0.0,0.0,16.433332,829.3,42.446667,0.0
2019-03-06 00:00:00,0.0,0.0,0.0,15.426666,829.78,47.22,0.0
2019-03-06 01:00:00,0.0,0.0,0.0,14.446667,829.5,51.433334,0.0
2019-03-06 02:00:00,0.0,0.0,0.0,14.126667,829.64,51.82,0.0
2019-03-06 03:00:00,0.0,0.0,0.0,13.493333,829.8,54.393333,0.0
2019-03-06 04:00:00,0.0,0.0,0.0,13.74,829.96,55.393333,0.0
2019-03-06 05:00:00,0.0,0.0,0.0,12.866667,829.12,59.286667,0.0
2019-03-06 06:00:00,0.0,0.0,0.0,12.873333,829.5,58.546665,0.0
2019-03-06 07:00:00,0.0,0.0,0.0,12.126667,829.7,61.14,0.0
2019-03-06 08:00:00,30.066668,33.6,11.4,11.36,830.2,64.04667,0.67733335
2019-03-06 09:00:00,326.13333,528.8,61.666668,13.913333,830.98,56.31333,8.048667
2019-03-06 10:00:00,644.13336,839.93335,78.53333,14.266666,831.56,55.733334,16.540667
2019-03-06 11:00:00,849.86664,862.86664,108.0,16.206667,831.18,49.18667,22.579334
2019-03-06 12:00:00,1021.5333,865.0,126.53333,17.72,830.78,43.833332,27.211334
2019-03-06 13:00:00,732.06665,586.8,117.13333,18.646667,829.84,39.706665,19.914667
2019-03-06 14:00:00,1268.0,948.6667,150.2,20.66,828.58,33.633335,28.41
2019-03-06 15:00:00,442.4,224.06667,215.53334,19.98,827.32,36.44,12.262667
2019-03-06 16:00:00,558.6667,512.5333,162.06667,21.2,826.12,33.046665,16.778
2019-03-06 17:00:00,651.0,821.8,84.333336,22.44,825.2,29.12,16.348667
2019-03-06 18:00:00,360.93332,242.8,185.73334,21.966667,824.62,29.193333,9.04
2019-03-06 19:00:00,50.933334,3.6666667,28.0,20.253334,825.12,32.52667,1.0706667
2019-03-06 20:00:00,0.0,0.0,0.0,18.733334,825.8,39.133335,0.0
2019-03-06 21:00:00,0.0,0.0,0.0,17.98,826.34,41.126667,0.0
2019-03-06 22:00:00,0.0,0.0,0.0,17.526667,827.64,42.006668,0.0
2019-03-06 23:00:00,0.0,0.0,0.0,16.933332,828.3,44.326668,0.0
2019-03-07 00:00:00,0.0,0.0,0.0,15.726666,828.62,50.78,0.0
2019-03-07 01:00:00,0.0,0.0,0.0,15.066667,828.9,52.65333,0.0
2019-03-07 02:00:00,0.0,0.0,0.0,14.88,829.12,53.146667,0.0
2019-03-07 03:00:00,0.0,0.0,0.0,14.533334,828.88,54.146667,0.0
2019-03-07 04:00:00,0.0,0.0,0.0,14.073334,828.7,56.793335,0.0
2019-03-07 05:00:00,0.0,0.0,0.0,13.46,827.96,57.6,0.0
2019-03-07 06:00:00,0.0,0.0,0.0,12.873333,828.28,60.34,0.0
2019-03-07 07:00:00,0.0,0.0,0.0,12.626667,828.76,60.806667,0.0
2019-03-07 08:00:00,26.533333,5.0,17.8,12.146667,829.32,63.18667,0.754
2019-03-07 09:00:00,332.66666,469.8,102.26667,14.713333,830.0,53.413334,8.0633335
2019-03-07 10:00:00,555.93335,647.73334,90.066666,14.92,830.56,52.38,13.736
2019-03-07 11:00:00,327.13333,216.13333,174.26666,16.3,830.84,47.273335,10.026
2019-03-07 12:00:00,593.26666,560.4,80.333336,17.233334,830.78,45.453335,16.999332
2019-03-07 13:00:00,341.8,189.33333,199.06667,17.1,829.94,45.24,10.588667
2019-03-07 14:00:00,268.46667,91.8,210.73334,17.973333,829.28,41.56,8.138
2019-03-07 15:00:00,714.2,537.93335,113.933334,18.833334,828.18,40.826668,19.094667
2019-03-07 16:00:00,254.53334,71.066666,152.8,19.953333,827.06,35.146667,9.193334
2019-03-07 17:00:00,353.0,229.13333,175.06667,20.233334,826.56,26.78,10.104667
2019-03-07 18:00:00,96.53333,78.066666,80.86667,19.94,826.36,27.546667,2.89
2019-03-07 19:00:00,9.0,2.9333334,5.2,17.973333,827.02,35.893333,0.15
2019-03-07 20:00:00,0.0,0.0,0.0,17.293333,827.74,39.52667,0.0
2019-03-07 21:00:00,0.0,0.0,0.0,16.82,828.62,42.48,0.0
2019-03-07 22:00:00,0.0,0.0,0.0,16.02,829.24,47.393333,0.0
2019-03-07 23:00:00,0.0,0.0,0.0,15.4,829.52,50.74,0.0
2019-03-08 00:00:00,0.0,0.0,0.0,15.013333,829.56,52.533333,0.0
2019-03-08 01:00:00,0.0,0.0,0.0,14.513333,829.5,55.366665,0.0
2019-03-08 02:00:00,0.0,0.0,0.0,14.406667,829.62,54.046665,0.0
2019-03-08 03:00:00,0.0,0.0,0.0,14.546667,829.44,50.173332,0.0
2019-03-08 04:00:00,0.0,0.0,0.0,14.22,829.14,48.726665,0.0
2019-03-08 05:00:00,0.0,0.0,0.0,14.0,828.8,47.68667,0.0
2019-03-08 06:00:00,0.0,0.0,0.0,13.1866665,828.84,49.02,0.0
2019-03-08 07:00:00,0.0,0.0,0.0,13.066667,829.0,47.246666,0.0
2019-03-08 08:00:00,31.466667,9.2,16.333334,12.806666,829.8,49.053333,0.7913333
2019-03-08 09:00:00,346.73334,586.86664,58.933334,13.1866665,830.36,48.08,8.558
2019-03-08 10:00:00,668.73334,864.93335,81.26667,15.233334,830.24,40.34,17.186666
2019-03-08 11:00:00,851.26666,860.4667,107.86667,17.106667,830.24,33.96,23.417334
2019-03-08 12:00:00,898.26666,789.0,134.93333,18.513334,829.9,31.393333,23.035334
2019-03-08 13:00:00,1189.7333,920.6,146.6,19.826666,828.88,27.853333,29.930666
2019-03-08 14:00:00,1211.6666,882.13336,140.66667,21.166666,827.62,21.433332,29.380667
2019-03-08 15:00:00,1087.0,856.06665,126.933334,23.013334,825.98,16.966667,26.954
2019-03-08 16:00:00,921.73334,904.6,114.6,23.793333,824.78,11.593333,24.146667
2019-03-08 17:00:00,710.6,879.5333,84.066666,24.0,823.76,12.166667,18.082666
2019-03-08 18:00:00,419.46667,8.466666,257.46667,23.586666,823.64,12.0,9.841333
2019-03-08 19:00:00,62.466667,3.2666667,34.933334,21.72,823.96,13.173333,1.4353334
2019-03-08 20:00:00,0.0,0.0,0.0,19.84,824.82,15.96,0.0
2019-03-08 21:00:00,0.0,0.0,0.0,19.126667,825.88,21.773333,0.0
2019-03-08 22:00:00,0.0,0.0,0.0,18.22,826.66,31.386667,0.0
2019-03-08 23:00:00,0.0,0.0,0.0,17.16,827.46,36.04,0.0
2019-03-09 00:00:00,0.0,0.0,0.0,16.506666,828.26,38.28,0.0
2019-03-09 01:00:00,0.0,0.0,0.0,15.806666,828.34,40.533333,0.0
2019-03-09 02:00:00,0.0,0.0,0.0,15.573334,828.44,42.46,0.0
2019-03-09 03:00:00,0.0,0.0,0.0,15.5,828.2,42.506668,0.0
2019-03-09 04:00:00,0.0,0.0,0.0,15.0,827.84,45.97333,0.0
2019-03-09 05:00:00,0.0,0.0,0.0,14.446667,827.66,49.106667,0.0
2019-03-09 06:00:00,0.0,0.0,0.0,14.173333,827.72,49.773335,0.0
2019-03-09 07:00:00,0.0,0.0,0.0,13.98,828.12,50.56,0.0
2019-03-09 08:00:00,23.8,6.4,18.4,14.12,828.54,49.853333,0.67266667
2019-03-09 09:00:00,334.53333,423.53333,124.6,15.493333,828.94,45.98,9.341333
2019-03-09 10:00:00,642.6,829.26666,78.53333,16.506666,829.26,42.046665,16.407333
2019-03-09 11:00:00,852.2,856.6,108.13333,17.906666,829.44,37.706665,23.321333
2019-03-09 12:00:00,1084.9333,940.8,139.33333,19.066668,829.1,33.873333,27.385334
2019-03-09 13:00:00,661.4,444.8,178.2,19.846666,828.18,29.386667,20.124666
2019-03-09 14:00:00,1244.1333,951.6667,148.86667,21.733334,826.94,24.713333,30.046
2019-03-09 15:00:00,485.8,295.0,178.13333,21.346666,825.88,24.793333,11.908
2019-03-09 16:00:00,164.06667,43.266666,113.666664,20.86,825.0,24.88,4.909333
2019-03-09 17:00:00,365.93332,328.93332,136.06667,21.466667,824.58,19.446667,11.149333
2019-03-09 18:00:00,460.86667,281.73334,197.6,22.18,824.5,20.366667,10.991333
2019-03-09 19:00:00,70.066666,3.0,39.866665,20.56,825.02,23.06,1.582
2019-03-09 20:00:00,0.0,0.0,0.0,18.4,826.06,26.34,0.0
2019-03-09 21:00:00,0.0,0.0,0.0,18.04,827.0,27.8,0.0
2019-03-09 22:00:00,0.0,0.0,0.0,17.833334,827.7,27.62,0.0
2019-03-09 23:00:00,0.0,0.0,0.0,17.506666,828.62,28.546667,0.0
2019-03-10 00:00:00,0.0,0.0,0.0,16.646667,828.74,30.56,0.0
2019-03-10 01:00:00,0.0,0.0,0.0,16.3,829.02,32.2,0.0
2019-03-10 02:00:00,0.0,0.0,0.0,16.013334,829.28,33.65333,0.0
2019-03-10 03:00:00,0.0,0.0,0.0,14.7,829.18,37.3,0.0
2019-03-10 04:00:00,0.0,0.0,0.0,14.713333,829.1,38.506668,0.0
2019-03-10 05:00:00,0.0,0.0,0.0,13.773334,828.88,41.006668,0.0
2019-03-10 06:00:00,0.0,0.0,0.0,13.133333,829.06,42.833332,0.0
2019-03-10 07:00:00,0.0,0.0,0.0,12.633333,829.56,44.78,0.0
2019-03-10 08:00:00,13.2,2.7333333,10.866667,11.8133335,830.26,48.193333,0.41266668
2019-03-10 09:00:00,137.26666,96.8,108.2,13.206667,831.12,45.373333,4.141333
2019-03-10 10:00:00,251.26666,52.0,164.86667,14.126667,831.66,42.946667,7.7106667
2019-03-10 11:00:00,823.06665,828.73334,105.26667,15.68,831.6,39.606667,22.468
2019-03-10 12:00:00,1005.26666,853.0,127.26667,17.646667,831.04,34.81333,26.943333
2019-03-10 13:00:00,1159.4,902.8,145.2,19.486666,830.28,27.953333,29.2
2019-03-10 14:00:00,1206.6666,890.13336,143.4,20.62,829.44,25.986666,29.168
2019-03-10 15:00:00,1100.7333,871.26666,130.13333,21.153334,828.42,25.26,27.438
2019-03-10 16:00:00,901.4667,870.2,111.13333,21.626667,827.48,22.786667,23.619333
2019-03-10 17:00:00,670.2,818.4,90.2,21.893333,826.88,20.913334,17.768667
2019-03-10 18:00:00,257.13333,29.0,168.93333,21.366667,826.8,22.946667,5.5033336
2019-03-10 19:00:00,23.933332,2.8,14.4,19.76,827.42,25.513334,0.6533333
2019-03-10 20:00:00,0.0,0.0,0.0,18.8,828.06,27.693333,0.0
2019-03-10 21:00:00,0.0,0.0,0.0,18.4,828.8,28.506666,0.0
2019-03-10 22:00:00,0.0,0.0,0.0,18.073334,829.42,29.86,0.0
2019-03-10 23:00:00,0.0,0.0,0.0,17.3,830.3,31.92,0.0
2019-03-11 00:00:00,0.0,0.0,0.0,16.773333,830.8,33.18,0.0
2019-03-11 01:00:00,0.0,0.0,0.0,16.006666,830.9,35.146667,0.0
2019-03-11 02:00:00,0.0,0.0,0.0,15.52,830.7,36.486668,0.0
2019-03-11 03:00:00,0.0,0.0,0.0,15.046667,830.6,38.253334,0.0
2019-03-11 04:00:00,0.0,0.0,0.0,14.34,830.56,40.806667,0.0
2019-03-11 05:00:00,0.0,0.0,0.0,13.246667,830.4,43.97333,0.0
2019-03-11 06:00:00,0.0,0.0,0.0,13.1866665,830.62,44.573334,0.0
2019-03-11 07:00:00,0.0,0.0,0.0,12.66,831.24,46.833332,0.0
2019-03-11 08:00:00,34.333332,7.3333335,22.0,12.3133335,832.02,49.706665,0.86266667
2019-03-11 09:00:00,302.33334,494.53333,67.933334,15.04,832.96,43.553333,7.58
2019-03-11 10:00:00,615.3333,792.3333,76.4,14.78,833.46,43.02,15.723333
2019-03-11 11:00:00,739.73334,742.06665,92.666664,16.006666,833.58,41.16,21.832
2019-03-11 12:00:00,980.3333,832.13336,124.8,17.893333,833.04,36.28,26.122667
2019-03-11 13:00:00,1105.9333,864.4,139.4,19.38,832.08,32.853333,27.986
2019-03-11 14:00:00,1206.0667,890.86664,143.8,20.713333,830.88,27.706667,29.032
2019-03-11 15:00:00,1087.0667,860.06665,130.86667,21.593334,829.78,24.9,26.309334
2019-03-11 16:00:00,933.8,914.2,117.0,22.246666,828.74,22.486666,23.453333
2019-03-11 17:00:00,670.6,834.4,81.066666,22.7,828.26,21.586666,16.727333
2019-03-11 18:00:00,371.93332,15.866667,239.4,22.513334,827.84,21.013334,8.753333
2019-03-11 19:00:00,57.133335,6.6666665,34.866665,21.086666,828.12,23.546667,1.2646667
2019-03-11 20:00:00,0.0,0.0,0.0,19.4,828.58,26.733334,0.0
2019-03-11 21:00:00,0.0,0.0,0.0,19.26,828.94,26.606667,0.0
2019-03-11 22:00:00,0.0,0.0,0.0,19.366667,829.5,28.06,0.0
2019-03-11 23:00:00,0.0,0.0,0.0,18.74,829.96,30.373333,0.0
2019-03-12 00:00:00,0.0,0.0,0.0,17.753334,830.16,33.773335,0.0
2019-03-12 01:00:00,0.0,0.0,0.0,17.366667,830.04,35.233334,0.0
2019-03-12 02:00:00,0.0,0.0,0.0,16.613333,830.32,37.48,0.0
2019-03-12 03:00:00,0.0,0.0,0.0,15.6,829.74,40.433334,0.0
2019-03-12 04:00:00,0.0,0.0,0.0,15.2,829.54,41.9,0.0
2019-03-12 05:00:00,0.0,0.0,0.0,14.533334,829.5,44.48,0.0
2019-03-12 06:00:00,0.0,0.0,0.0,14.046667,829.18,46.65333,0.0
2019-03-12 07:00:00,0.0,0.0,0.0,13.946667,829.5,47.406666,0.0
2019-03-12 08:00:00,38.266666,8.6,24.266666,13.986667,830.18,48.113335,0.98066664
2019-03-12 09:00:00,134.8,85.333336,105.333336,15.3133335,830.8,44.68667,4.0833335
2019-03-12 10:00:00,523.86664,534.4667,155.33333,15.753333,831.52,43.893333,13.854
2019-03-12 11:00:00,808.6,810.8,104.13333,17.373333,831.12,40.073334,21.96
2019-03-12 12:00:00,998.86664,848.26666,127.666664,19.44,830.5,31.42,26.516666
2019-03-12 13:00:00,1109.6,875.5333,141.93333,20.593334,829.82,27.313334,28.464666
2019-03-12 14:00:00,1172.9333,880.4,142.06667,21.82,828.62,25.613333,26.884
2019-03-12 15:00:00,1058.5333,860.13336,129.8,23.086666,827.38,23.426666,26.547333
2019-03-12 16:00:00,867.4,837.4667,107.73333,23.553333,826.3,23.06,22.608667
2019-03-12 17:00:00,664.73334,829.26666,80.8,24.553333,825.4,20.926666,16.522
2019-03-12 18:00:00,345.46667,28.4,227.33333,24.24,825.14,20.513334,7.7373333
2019-03-12 19:00:00,38.666668,3.6,22.466667,23.106667,825.42,21.5,0.95533335
2019-03-12 20:00:00,0.0,0.0,0.0,21.993334,826.16,23.766666,0.0
2019-03-12 21:00:00,0.0,0.0,0.0,21.006666,827.16,26.133333,0.0
2019-03-12 22:00:00,0.0,0.0,0.0,20.266666,827.82,28.426666,0.0
2019-03-12 23:00:00,0.0,0.0,0.0,19.493334,828.56,30.2,0.0
2019-03-13 00:00:00,0.0,0.0,0.0,18.913334,828.92,31.306667,0.0
2019-03-13 01:00:00,0.0,0.0,0.0,18.053333,829.34,33.093334,0.0
2019-03-13 02:00:00,0.0,0.0,0.0,17.653334,829.5,33.853333,0.0
2019-03-13 03:00:00,0.0,0.0,0.0,17.153334,829.36,35.46,0.0
2019-03-13 04:00:00,0.0,0.0,0.0,16.373333,828.94,37.7,0.0
2019-03-13 05:00:00,0.0,0.0,0.0,16.213333,829.16,40.46,0.0
2019-03-13 06:00:00,0.0,0.0,0.0,14.48,829.32,45.34667,0.0
2019-03-13 07:00:00,0.0,0.0,0.0,14.566667,829.82,44.806667,0.0
2019-03-13 08:00:00,40.866665,7.733333,27.133333,14.7,830.66,45.306667,1.062
2019-03-13 09:00:00,296.66666,478.46667,71.933334,16.78,831.14,40.12,7.518
2019-03-13 10:00:00,601.4667,771.2,75.6,17.366667,831.56,39.15333,15.307333
2019-03-13 11:00:00,804.8,805.73334,104.066666,18.913334,831.54,35.64,21.781334
2019-03-13 12:00:00,992.26666,843.93335,127.6,20.36,830.98,28.953333,26.208666
2019-03-13 13:00:00,1090.6,864.93335,140.8,22.106667,830.0,25.606667,27.806
2019-03-13 14:00:00,1159.0667,867.8,141.26666,23.373333,828.94,22.533333,27.92
2019-03-13 15:00:00,1052.8667,840.6667,127.26667,24.966667,827.68,20.393333,26.118
2019-03-13 16:00:00,855.8,829.0,107.13333,25.466667,827.06,19.106667,22.146667
2019-03-13 17:00:00,647.4,805.6667,79.0,26.626667,826.7,18.853333,16.017334
2019-03-13 18:00:00,343.2,28.066668,226.93333,26.293333,826.64,18.606667,8.030666
2019-03-13 19:00:00,50.866665,3.8,32.0,25.133333,826.78,19.04,1.1773334
2019-03-13 20:00:00,0.0,0.0,0.0,23.593334,827.66,21.953333,0.0
2019-03-13 21:00:00,0.0,0.0,0.0,23.486666,828.74,24.9,0.0
2019-03-13 22:00:00,0.0,0.0,0.0,22.46,829.9,28.4,0.0
2019-03-13 23:00:00,0.0,0.0,0.0,21.113333,830.82,31.68,0.0
2019-03-14 00:00:00,0.0,0.0,0.0,20.566668,831.56,35.52667,0.0
2019-03-14 01:00:00,0.0,0.0,0.0,20.2,832.2,36.7,0.0
2019-03-14 02:00:00,0.0,0.0,0.0,19.033333,832.56,38.48,0.0
2019-03-14 03:00:00,0.0,0.0,0.0,17.286667,832.66,41.97333,0.0
2019-03-14 04:00:00,0.0,0.0,0.0,15.986667,833.18,47.453335,0.0
2019-03-14 05:00:00,0.0,0.0,0.0,15.626667,833.06,49.493332,0.0
2019-03-14 06:00:00,0.0,0.0,0.0,14.84,833.7,52.333332,0.0
2019-03-14 07:00:00,0.0,0.0,0.0,14.58,834.16,53.533333,0.0
2019-03-14 08:00:00,23.4,4.4666667,16.466667,14.88,834.6,52.58,0.60733336
2019-03-14 09:00:00,67.86667,42.4,53.866665,15.173333,835.58,51.873333,1.9926667
2019-03-14 10:00:00,125.13333,47.4,96.13333,15.673333,836.28,50.92,3.7726667
2019-03-14 11:00:00,387.73334,341.6,149.06667,16.993334,836.66,48.146667,12.348
2019-03-14 12:00:00,617.0,588.4667,89.8,19.586666,836.08,41.733334,17.992
2019-03-14 13:00:00,817.13336,623.86664,146.73334,20.493334,835.18,40.15333,23.733334
2019-03-14 14:00:00,947.5333,728.6667,119.666664,22.213333,833.58,35.533333,25.472
2019-03-14 15:00:00,1075.1333,883.3333,134.2,23.4,832.12,32.78,24.736666
2019-03-14 16:00:00,741.5333,680.86664,109.13333,23.606667,830.86,32.633335,20.378
2019-03-14 17:00:00,581.73334,731.93335,72.066666,24.186666,830.12,32.0,14.773334
2019-03-14 18:00:00,295.13333,48.866665,200.26666,24.153334,829.96,32.006668,7.1506667
2019-03-14 19:00:00,41.866665,4.8,27.266666,22.066668,829.9,37.113335,0.96666664
2019-03-14 20:00:00,0.0,0.0,0.0,21.206667,830.46,39.806667,0.0
2019-03-14 21:00:00,0.0,0.0,0.0,20.226667,830.96,42.506668,0.0
2019-03-14 22:00:00,0.0,0.0,0.0,20.02,831.78,43.746666,0.0
2019-03-14 23:00:00,0.0,0.0,0.0,19.873333,832.62,44.433334,0.0
2019-03-15 00:00:00,0.0,0.0,0.0,19.573334,832.96,45.0,0.0
2019-03-15 01:00:00,0.0,0.0,0.0,19.213333,832.86,45.88,0.0
2019-03-15 02:00:00,0.0,0.0,0.0,18.54,832.66,47.66,0.0
2019-03-15 03:00:00,0.0,0.0,0.0,18.173334,832.74,48.253334,0.0
2019-03-15 04:00:00,0.0,0.0,0.0,16.986666,832.96,51.88,0.0
2019-03-15 05:00:00,0.0,0.0,0.0,16.913334,833.16,51.726665,0.0
2019-03-15 06:00:00,0.0,0.0,0.0,16.266666,833.7,53.886665,0.0
2019-03-15 07:00:00,0.0,0.0,0.0,15.74,834.5,56.113335,0.0
2019-03-15 08:00:00,32.133335,4.0,24.6,15.393333,835.4,57.773335,0.8793333
2019-03-15 09:00:00,232.26666,277.4,95.73333,16.566668,836.06,54.773335,6.274
2019-03-15 10:00:00,534.6,613.0,114.666664,18.526667,836.34,49.52667,14.03
2019-03-15 11:00:00,708.26666,723.26666,94.8,19.446667,836.34,44.626667,17.071333
2019-03-15 12:00:00,882.26666,761.86664,115.73333,21.853333,835.48,38.786667,24.448668
2019-03-15 13:00:00,1013.3333,812.3333,132.66667,22.873333,834.38,37.18667,25.976667
2019-03-15 14:00:00,1088.2,827.13336,135.53334,23.973333,833.02,33.573334,27.138666
2019-03-15 15:00:00,987.6,786.8,121.2,25.78,831.3,29.9,25.13
2019-03-15 16:00:00,778.6,758.0,98.8,25.146667,829.78,30.886667,20.723333
2019-03-15 17:00:00,568.3333,713.93335,70.666664,25.84,828.48,29.626667,14.474
2019-03-15 18:00:00,152.33333,49.733334,108.0,24.2,828.06,31.893333,4.0793333
2019-03-15 19:00:00,6.8,1.7333333,3.2666667,23.246666,827.8,34.073334,0.124
2019-03-15 20:00:00,0.0,0.0,0.0,21.646667,828.14,37.706665,0.0
2019-03-15 21:00:00,0.0,0.0,0.0,21.88,828.88,38.013332,0.0
2019-03-15 22:00:00,0.0,0.0,0.0,22.48,829.96,34.513332,0.0
2019-03-15 23:00:00,0.0,0.0,0.0,21.48,830.72,36.633335,0.0
2019-03-16 00:00:00,0.0,0.0,0.0,21.37857,831.1,36.04286,0.0
2019-03-16 01:00:00,0.0,0.0,0.0,20.9,831.5,37.08,0.0
2019-03-16 02:00:00,0.0,0.0,0.0,20.266666,831.46,38.76,0.0
2019-03-16 03:00:00,0.0,0.0,0.0,19.026667,830.94,42.48,0.0
2019-03-16 04:00:00,0.0,0.0,0.0,17.846666,831.0,45.626667,0.0
2019-03-16 05:00:00,0.0,0.0,0.0,16.58,831.16,48.766666,0.0
2019-03-16 06:00:00,0.0,0.0,0.0,15.5,831.22,52.393333,0.0
2019-03-16 07:00:00,0.0,0.0,0.0,13.773334,832.12,58.68667,0.0
2019-03-16 08:00:00,39.333332,5.133333,34.0,14.286667,832.66,58.34,1.1106666
2019-03-16 09:00:00,254.4,356.66666,81.13333,14.42,833.18,59.62,7.2766666
2019-03-16 10:00:00,576.4,652.8,122.0,17.633333,833.44,46.993332,14.878
2019-03-16 11:00:00,779.13336,774.6,101.8,19.34,833.54,41.82,21.148666
2019-03-16 12:00:00,932.4,793.4,121.86667,21.873333,832.94,35.54,24.536
2019-03-16 13:00:00,1049.9333,840.6667,138.6,23.846666,831.92,29.933332,26.632
2019-03-16 14:00:00,1115.5333,840.6,138.4,25.673334,830.78,24.446667,26.918
2019-03-16 15:00:00,271.6,62.2,203.13333,25.793333,829.54,20.173334,8.516
2019-03-16 16:00:00,820.8,803.6,105.0,27.866667,828.74,16.72,21.515333
2019-03-16 17:00:00,633.93335,808.0,80.26667,27.78,828.24,15.393333,15.884666
2019-03-16 18:00:00,340.33334,30.933332,234.93333,26.94,828.0,16.833334,7.9806666
2019-03-16 19:00:00,38.133335,1.8,24.6,24.526667,828.2,20.24,0.89933336
2019-03-16 20:00:00,0.0,0.0,0.0,23.813334,828.72,20.273333,0.0
2019-03-16 21:00:00,0.0,0.0,0.0,23.026667,829.54,24.06,0.0
2019-03-16 22:00:00,0.0,0.0,0.0,22.14,830.52,27.7,0.0
2019-03-16 23:00:00,0.0,0.0,0.0,21.066668,831.36,31.506666,0.0
2019-03-17 00:00:00,0.0,0.0,0.0,20.67,831.84,33.62,0.0
2019-03-17 01:00:00,0.0,0.0,0.0,19.826666,831.7,35.226665,0.0
2019-03-17 02:00:00,0.0,0.0,0.0,19.813334,831.5,34.546665,0.0
2019-03-17 03:00:00,0.0,0.0,0.0,19.413334,831.2,35.28,0.0
2019-03-17 04:00:00,0.0,0.0,0.0,18.733334,831.0,37.54,0.0
