date,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Power (MW)
2019-08-12 21:00:00,80.69,58.22,44.38,32.47,854.38,0.729867
2019-08-12 22:00:00,3.49,2.52,1.93,31.54,854.83,0.327367
2019-08-12 23:00:00,0.0,0.0,0.0,30.74,855.43,0.3192
2019-08-13 00:00:00,0.0,0.0,0.0,30.01,855.92,0.229133
2019-08-13 01:00:00,0.0,0.0,0.0,29.57,856.22,0.229367
2019-08-13 02:00:00,0.0,0.0,0.0,28.99,856.04,0.2359
2019-08-13 03:00:00,0.0,0.0,0.0,28.38,856.07,0.2345
2019-08-13 04:00:00,0.0,0.0,0.0,27.17,856.14,0.234733
2019-08-13 05:00:00,0.0,0.0,0.0,26.38,855.88,0.233567
2019-08-13 06:00:00,0.0,0.0,0.0,25.43,855.8,0.234733
2019-08-13 07:00:00,0.0,0.0,0.0,25.53,855.93,0.237767
2019-08-13 08:00:00,0.0,0.0,0.0,25.36,856.06,0.1421
2019-08-13 09:00:00,1.96,1.41,0.72,23.94,856.87,5.025067
2019-08-13 10:00:00,62.83,45.33,34.24,26.28,857.18,16.264967
2019-08-13 11:00:00,160.26,115.63,87.17,27.48,857.71,26.4992
2019-08-13 12:00:00,261.65,188.78,140.57,29.06,857.59,56.714935
2019-08-13 13:00:00,560.55,404.44,252.01,30.55,857.18,69.177505
2019-08-13 14:00:00,576.99,416.3,234.27,31.55,856.89,73.8339
2019-08-13 15:00:00,680.35,490.87,244.04,32.54,856.2,74.73503
2019-08-13 16:00:00,696.58,502.58,237.54,34.58,855.53,75.6196
2019-08-13 17:00:00,654.36,472.12,227.62,34.71,855.05,62.298832
2019-08-13 18:00:00,546.43,394.25,204.38,35.03,854.25,29.0465
2019-08-13 19:00:00,262.24,189.21,140.95,34.56,853.87,14.374499
2019-08-13 20:00:00,127.73,92.16,70.38,34.39,853.51,4.068867
2019-08-13 21:00:00,32.09,23.16,17.72,34.17,853.27,0.226567
2019-08-13 22:00:00,0.0,0.0,0.0,33.44,853.2,0.336933
2019-08-13 23:00:00,0.0,0.0,0.0,32.16,853.39,0.3248
2019-08-14 00:00:00,0.0,0.0,0.0,30.88,853.61,0.234267
2019-08-14 01:00:00,0.0,0.0,0.0,30.48,853.58,0.235667
2019-08-14 02:00:00,0.0,0.0,0.0,29.89,853.5,0.2345
2019-08-14 03:00:00,0.0,0.0,0.0,29.2,853.41,0.232633
2019-08-14 04:00:00,0.0,0.0,0.0,28.6,852.91,0.238233
2019-08-14 05:00:00,0.0,0.0,0.0,27.48,852.68,0.238
2019-08-14 06:00:00,0.0,0.0,0.0,26.93,852.36,0.233567
2019-08-14 07:00:00,0.0,0.0,0.0,26.49,852.15,0.237767
2019-08-14 08:00:00,0.0,0.0,0.0,25.1,852.22,0.1771
2019-08-14 09:00:00,0.47,0.34,0.17,24.68,852.37,5.057734
2019-08-14 10:00:00,140.11,101.09,78.06,26.98,852.72,10.7016
2019-08-14 11:00:00,95.86,69.16,52.46,27.69,852.83,43.7262
2019-08-14 12:00:00,397.62,286.88,161.1,29.68,852.86,49.00607
2019-08-14 13:00:00,539.91,389.54,187.56,30.5,852.74,75.950935
2019-08-14 14:00:00,617.81,445.75,216.85,31.14,852.54,77.1449
2019-08-14 15:00:00,666.89,481.16,243.15,31.44,852.13,71.304565
2019-08-14 16:00:00,648.14,467.63,249.22,32.07,851.7,67.522
2019-08-14 17:00:00,594.62,429.02,237.7,32.75,851.19,58.77247
2019-08-14 18:00:00,515.37,371.84,207.15,33.4,850.46,39.778435
2019-08-14 19:00:00,357.08,257.63,161.79,33.15,850.4,27.3819
2019-08-14 20:00:00,260.66,188.07,130.84,33.02,850.25,6.929767
2019-08-14 21:00:00,64.37,46.44,34.61,32.14,850.32,0.566533
2019-08-14 22:00:00,6.21,4.48,3.02,30.84,850.73,0.3353
2019-08-14 23:00:00,0.0,0.0,0.0,30.01,851.53,0.2961
2019-08-15 00:00:00,0.0,0.0,0.0,29.27,852.39,0.236133
2019-08-15 01:00:00,0.0,0.0,0.0,28.37,853.29,0.232867
2019-08-15 02:00:00,0.0,0.0,0.0,27.13,853.49,0.234033
2019-08-15 03:00:00,0.0,0.0,0.0,25.72,853.45,0.2352
2019-08-15 04:00:00,0.0,0.0,0.0,24.87,853.11,0.2345
2019-08-15 05:00:00,0.0,0.0,0.0,24.51,853.0,0.239867
2019-08-15 06:00:00,0.0,0.0,0.0,24.06,852.55,0.235667
2019-08-15 07:00:00,0.0,0.0,0.0,23.77,852.51,0.2373
2019-08-15 08:00:00,0.0,0.0,0.0,23.82,852.23,0.244067
2019-08-15 09:00:00,0.0,0.0,0.0,22.15,852.56,8.6723
2019-08-15 10:00:00,88.67,63.98,50.09,23.9,852.77,24.964565
2019-08-15 11:00:00,246.32,177.72,109.07,26.85,852.81,48.3532
2019-08-15 12:00:00,425.48,306.99,141.66,27.63,852.63,70.85073
2019-08-15 13:00:00,578.87,417.66,170.99,28.53,852.52,61.5062
2019-08-15 14:00:00,469.09,338.45,228.44,30.39,852.15,70.5313
2019-08-15 15:00:00,891.17,642.98,299.25,31.71,851.63,55.635296
2019-08-15 16:00:00,547.03,394.68,220.6,31.83,850.92,71.4035
2019-08-15 17:00:00,729.16,526.09,176.27,32.98,850.02,36.9943
2019-08-15 18:00:00,338.41,244.16,157.27,32.62,849.64,11.0628
2019-08-15 19:00:00,89.97,64.91,49.81,32.56,849.64,10.4216
2019-08-15 20:00:00,88.23,63.66,48.32,32.45,849.34,5.848033
2019-08-15 21:00:00,62.43,45.04,33.38,31.79,849.79,2.684733
2019-08-15 22:00:00,21.14,15.25,11.52,31.64,850.25,0.3339
2019-08-15 23:00:00,0.0,0.0,0.0,31.15,850.93,0.3269
2019-08-16 00:00:00,0.0,0.0,0.0,30.65,851.69,0.2366
2019-08-16 01:00:00,0.0,0.0,0.0,30.51,851.99,0.2366
2019-08-16 02:00:00,0.0,0.0,0.0,30.06,851.89,0.236133
2019-08-16 03:00:00,0.0,0.0,0.0,29.16,851.56,0.236133
2019-08-16 04:00:00,0.0,0.0,0.0,28.9,851.07,0.233333
2019-08-16 05:00:00,0.0,0.0,0.0,27.67,851.45,0.234967
2019-08-16 06:00:00,0.0,0.0,0.0,26.83,851.33,0.231933
2019-08-16 07:00:00,0.0,0.0,0.0,25.56,851.2,0.234967
2019-08-16 08:00:00,0.0,0.0,0.0,24.49,851.58,0.233333
2019-08-16 09:00:00,0.0,0.0,0.0,24.1,851.89,6.3791
2019-08-16 10:00:00,64.38,46.45,35.48,23.97,852.22,22.2446
2019-08-16 11:00:00,215.12,155.21,105.85,24.93,852.35,42.8708
2019-08-16 12:00:00,381.89,275.54,154.82,26.3,852.19,61.7379
2019-08-16 13:00:00,522.21,376.77,192.01,27.92,851.91,77.014465
2019-08-16 14:00:00,627.89,453.02,217.08,29.66,851.54,85.233864
2019-08-16 15:00:00,694.12,500.81,225.31,30.79,850.83,87.79329
2019-08-16 16:00:00,707.19,510.24,220.65,31.66,850.0,78.81184
2019-08-16 17:00:00,688.33,496.63,217.99,33.06,849.2,59.27833
2019-08-16 18:00:00,554.99,400.42,210.2,33.27,848.48,38.341797
2019-08-16 19:00:00,367.48,265.14,166.29,33.41,847.53,22.998034
2019-08-16 20:00:00,222.87,160.8,110.95,33.46,847.04,8.917301
2019-08-16 21:00:00,107.89,77.85,58.69,32.53,846.94,1.430567
2019-08-16 22:00:00,13.72,9.9,7.37,31.47,847.09,0.331567
2019-08-16 23:00:00,0.0,0.0,0.0,30.44,847.29,0.3262
2019-08-17 00:00:00,0.0,0.0,0.0,30.03,847.62,0.233333
2019-08-17 01:00:00,0.0,0.0,0.0,29.82,847.5,0.234033
2019-08-17 02:00:00,0.0,0.0,0.0,28.06,847.69,0.2373
2019-08-17 03:00:00,0.0,0.0,0.0,28.0,847.54,0.235667
2019-08-17 04:00:00,0.0,0.0,0.0,28.15,847.41,0.235433
2019-08-17 05:00:00,0.0,0.0,0.0,27.91,847.48,0.235667
2019-08-17 06:00:00,0.0,0.0,0.0,27.31,847.77,0.2345
2019-08-17 07:00:00,0.0,0.0,0.0,26.12,848.23,0.234733
2019-08-17 08:00:00,0.0,0.0,0.0,24.74,849.05,0.251533
2019-08-17 09:00:00,0.0,0.0,0.0,24.37,849.69,4.092666
2019-08-17 10:00:00,41.29,29.79,22.01,24.37,850.52,11.2371
2019-08-17 11:00:00,98.7,71.22,52.39,24.47,850.93,13.942366
2019-08-17 12:00:00,118.11,85.22,63.12,24.66,851.18,19.263298
2019-08-17 13:00:00,174.6,125.97,93.39,24.65,851.88,22.666233
2019-08-17 14:00:00,198.47,143.2,105.51,24.07,852.5,43.82093
2019-08-17 15:00:00,356.5,257.22,188.16,25.01,852.4,26.1408
2019-08-17 16:00:00,209.13,150.89,112.64,25.1,852.49,18.384098
2019-08-17 17:00:00,152.13,109.76,81.66,25.6,852.27,18.969997
2019-08-17 18:00:00,146.42,105.64,78.89,26.06,852.12,19.170666
2019-08-17 19:00:00,171.81,123.96,92.28,26.19,852.05,6.329866
2019-08-17 20:00:00,51.86,37.42,28.06,26.09,852.74,4.829766
2019-08-17 21:00:00,42.49,30.65,22.77,25.74,852.88,0.1855
2019-08-17 22:00:00,1.18,0.85,0.2,25.1,853.51,0.2541
2019-08-17 23:00:00,0.0,0.0,0.0,24.45,853.85,0.248267
2019-08-18 00:00:00,0.0,0.0,0.0,23.48,854.61,0.234033
2019-08-18 01:00:00,0.0,0.0,0.0,23.49,854.7,0.231933
2019-08-18 02:00:00,0.0,0.0,0.0,22.74,854.68,0.235667
2019-08-18 03:00:00,0.0,0.0,0.0,22.94,854.62,0.238
2019-08-18 04:00:00,0.0,0.0,0.0,23.26,854.59,0.238233
2019-08-18 05:00:00,0.0,0.0,0.0,27.91,847.48,0.235667
2019-08-18 06:00:00,0.0,0.0,0.0,27.31,847.77,0.2345
2019-08-18 07:00:00,0.0,0.0,0.0,26.12,848.23,0.234733
2019-08-18 08:00:00,0.0,0.0,0.0,24.74,849.05,0.251533
2019-08-18 09:00:00,0.0,0.0,0.0,24.37,849.69,4.092666
2019-08-18 10:00:00,41.29,29.79,22.01,24.37,850.52,11.2371
2019-08-18 11:00:00,25.0,18.04,13.43,21.61,854.83,10.071133
2019-08-18 12:00:00,70.91,51.16,40.2,20.94,855.18,11.939433
2019-08-18 13:00:00,276.45,199.46,148.49,23.76,854.99,42.777
2019-08-18 14:00:00,466.51,336.59,248.54,24.79,854.38,61.593235
2019-08-18 15:00:00,494.85,357.03,256.37,25.39,854.14,66.31847
2019-08-18 16:00:00,319.89,230.8,173.69,25.56,853.67,36.2236
2019-08-18 17:00:00,216.53,156.22,117.53,24.66,853.45,24.12923
2019-08-18 18:00:00,503.95,363.6,195.46,25.68,853.56,54.1905
2019-08-18 19:00:00,265.37,191.46,121.89,25.5,853.77,24.637669
2019-08-18 20:00:00,55.73,40.21,29.97,23.7,854.49,6.6724
2019-08-18 21:00:00,3.09,2.23,1.53,22.71,855.17,0.119933
2019-08-18 22:00:00,0.0,0.0,0.0,22.39,856.0,0.284667
2019-08-18 23:00:00,0.0,0.0,0.0,22.02,856.77,0.257367
2019-08-19 00:00:00,0.0,0.0,0.0,22.05,857.35,0.231233
2019-08-19 01:00:00,0.0,0.0,0.0,21.82,857.3,0.2366
2019-08-19 02:00:00,0.0,0.0,0.0,20.8,858.35,0.241967
2019-08-19 03:00:00,0.0,0.0,0.0,18.37,859.87,0.240567
2019-08-19 04:00:00,0.0,0.0,0.0,18.67,860.38,0.237767
2019-08-19 05:00:00,0.0,0.0,0.0,19.12,860.67,0.239633
2019-08-19 06:00:00,0.0,0.0,0.0,19.34,860.42,0.241967
2019-08-19 07:00:00,0.0,0.0,0.0,19.74,860.71,0.239167
2019-08-19 08:00:00,0.0,0.0,0.0,19.71,861.03,0.251067
2019-08-19 09:00:00,6.0,4.33,3.0,19.79,861.17,0.575167
2019-08-19 10:00:00,47.6,34.35,25.52,20.52,861.31,5.601633
2019-08-19 11:00:00,99.37,71.7,54.63,21.18,861.77,15.3587
2019-08-19 12:00:00,83.94,60.56,46.1,21.1,861.97,12.2437
2019-08-19 13:00:00,226.97,163.76,123.56,20.77,862.21,29.3524
2019-08-19 14:00:00,373.42,269.42,204.42,21.3,861.8,41.835968
2019-08-19 15:00:00,412.29,297.47,228.53,22.5,861.51,58.661865
2019-08-19 16:00:00,743.33,536.31,118.13,24.25,861.0,87.036835
2019-08-19 17:00:00,464.38,335.05,213.07,24.75,860.54,47.161568
2019-08-19 18:00:00,209.53,151.18,112.53,23.13,860.27,24.730297
2019-08-19 19:00:00,89.41,64.51,48.83,23.1,860.42,11.613699
2019-08-19 20:00:00,38.03,27.44,20.69,22.76,860.62,4.0551
2019-08-19 21:00:00,3.03,2.18,1.41,21.89,861.06,0.217233
2019-08-19 22:00:00,0.0,0.0,0.0,21.45,861.91,0.2891
2019-08-19 23:00:00,0.0,0.0,0.0,20.87,862.49,0.2429
2019-08-20 00:00:00,0.0,0.0,0.0,20.75,862.81,0.235433
2019-08-20 01:00:00,0.0,0.0,0.0,18.92,862.94,0.2296
2019-08-20 02:00:00,0.0,0.0,0.0,18.17,862.74,0.240333
2019-08-20 03:00:00,0.0,0.0,0.0,19.38,862.63,0.241267
2019-08-20 04:00:00,0.0,0.0,0.0,18.34,862.29,0.241033
2019-08-20 05:00:00,0.0,0.0,0.0,18.5,862.21,0.237533
2019-08-20 06:00:00,0.0,0.0,0.0,16.41,862.76,0.2443
2019-08-20 07:00:00,0.0,0.0,0.0,15.64,863.14,0.2394
2019-08-20 08:00:00,0.0,0.0,0.0,15.42,863.54,0.2569
2019-08-20 09:00:00,34.86,25.15,19.55,15.52,863.79,5.012
2019-08-20 10:00:00,291.01,209.96,118.79,16.91,863.8,36.459267
2019-08-20 11:00:00,259.21,187.02,135.1,17.66,863.93,30.7958
2019-08-20 12:00:00,337.25,243.33,170.85,18.56,864.1,38.605236
2019-08-20 13:00:00,395.81,285.57,213.65,19.61,864.04,50.341896
2019-08-20 14:00:00,422.77,305.03,227.9,20.2,863.56,54.1247
2019-08-20 15:00:00,396.03,285.74,208.48,21.02,863.39,46.143063
2019-08-20 16:00:00,228.96,165.19,124.17,20.18,863.32,24.311
2019-08-20 17:00:00,83.64,60.35,46.54,19.03,863.61,14.417667
2019-08-20 18:00:00,117.75,84.96,63.59,19.44,863.74,14.935201
2019-08-20 19:00:00,100.72,72.67,54.39,19.6,864.3,11.368933
2019-08-20 20:00:00,41.21,29.73,22.61,18.8,864.73,4.0215
2019-08-20 21:00:00,1.93,1.39,0.48,18.5,864.94,0.1953
2019-08-20 22:00:00,0.0,0.0,0.0,17.92,864.82,0.2569
2019-08-20 23:00:00,0.0,0.0,0.0,17.44,864.71,0.2443
2019-08-21 00:00:00,0.0,0.0,0.0,16.55,865.23,0.236133
2019-08-21 01:00:00,0.0,0.0,0.0,15.83,865.37,0.237533
2019-08-21 02:00:00,0.0,0.0,0.0,15.38,865.17,0.2394
2019-08-21 03:00:00,0.0,0.0,0.0,14.93,864.55,0.2401
2019-08-21 04:00:00,0.0,0.0,0.0,14.08,864.12,0.241033
2019-08-21 05:00:00,0.0,0.0,0.0,13.51,863.78,0.245233
2019-08-21 06:00:00,0.0,0.0,0.0,12.91,863.54,0.2443
2019-08-21 07:00:00,0.0,0.0,0.0,12.99,863.45,0.2429
2019-08-21 08:00:00,0.0,0.0,0.0,12.07,863.61,0.2198
2019-08-21 09:00:00,103.29,74.53,67.82,13.91,863.57,8.263734
2019-08-21 10:00:00,308.11,222.3,37.23,16.78,863.46,36.420532
2019-08-21 11:00:00,478.15,344.98,38.7,18.83,863.45,64.05956
2019-08-21 12:00:00,580.33,418.71,48.45,21.65,863.37,64.306435
2019-08-21 13:00:00,691.67,499.04,62.89,23.71,863.01,61.4334
2019-08-21 14:00:00,469.09,338.45,100.18,24.0,862.54,58.370667
2019-08-21 15:00:00,763.82,551.1,68.61,25.14,862.07,53.918663
2019-08-21 16:00:00,755.81,545.31,60.82,25.03,861.6,53.977932
2019-08-21 17:00:00,659.75,476.01,54.55,26.51,861.24,46.82977
2019-08-21 18:00:00,553.59,399.42,48.67,27.62,860.98,45.193867
2019-08-21 19:00:00,433.14,312.51,43.67,26.47,860.91,41.700165
2019-08-21 20:00:00,193.07,139.3,32.39,26.38,860.83,11.774934
2019-08-21 21:00:00,40.93,29.53,15.04,25.49,861.0,1.2551
2019-08-21 22:00:00,0.0,0.0,0.0,22.95,861.28,0.284667
2019-08-21 23:00:00,0.0,0.0,0.0,20.51,861.49,0.2569
2019-08-22 00:00:00,0.0,0.0,0.0,19.24,861.77,0.238933
2019-08-22 01:00:00,0.0,0.0,0.0,18.32,861.74,0.234033
2019-08-22 02:00:00,0.0,0.0,0.0,17.15,861.93,0.234033
2019-08-22 03:00:00,0.0,0.0,0.0,16.46,861.66,0.234733
2019-08-22 04:00:00,0.0,0.0,0.0,16.22,861.81,0.239867
2019-08-22 05:00:00,0.0,0.0,0.0,14.76,861.7,0.237767
2019-08-22 06:00:00,0.0,0.0,0.0,14.67,861.24,0.239633
2019-08-22 07:00:00,0.0,0.0,0.0,15.36,861.13,0.2387
2019-08-22 08:00:00,0.0,0.0,0.0,11.94,861.85,0.198333
2019-08-22 09:00:00,93.49,67.45,54.73,14.35,862.02,8.390901
2019-08-22 10:00:00,293.79,211.97,45.75,17.79,861.93,35.105465
2019-08-22 11:00:00,471.63,340.28,46.5,21.94,861.83,49.900898
2019-08-22 12:00:00,577.08,416.36,54.4,24.0,861.51,53.122066
2019-08-22 13:00:00,679.18,490.03,62.94,25.87,861.0,56.63677
2019-08-22 14:00:00,744.75,537.34,81.68,26.98,860.14,51.155766
2019-08-22 15:00:00,760.63,548.8,87.81,27.77,859.6,46.998936
2019-08-22 16:00:00,752.6,543.0,78.01,28.58,859.2,49.29563
2019-08-22 17:00:00,649.9,468.9,75.2,28.92,858.92,48.0592
2019-08-22 18:00:00,567.79,409.66,88.36,29.62,858.66,50.72153
2019-08-22 19:00:00,368.79,266.08,70.31,28.86,858.58,38.7849
2019-08-22 20:00:00,188.5,136.0,51.49,28.18,858.74,12.745132
2019-08-22 21:00:00,23.59,17.02,12.33,26.68,858.99,1.214267
2019-08-22 22:00:00,0.0,0.0,0.0,24.69,859.62,0.3101
2019-08-22 23:00:00,0.0,0.0,0.0,24.01,860.12,0.2688
2019-08-23 00:00:00,0.0,0.0,0.0,22.59,860.24,0.235433
2019-08-23 01:00:00,0.0,0.0,0.0,20.33,860.06,0.239167
2019-08-23 02:00:00,0.0,0.0,0.0,21.38,859.92,0.236833
2019-08-23 03:00:00,0.0,0.0,0.0,20.97,859.73,0.236133
2019-08-23 04:00:00,0.0,0.0,0.0,18.69,859.54,0.240567
2019-08-23 05:00:00,0.0,0.0,0.0,17.48,859.42,0.240333
2019-08-23 06:00:00,0.0,0.0,0.0,17.58,859.5,0.236833
2019-08-23 07:00:00,0.0,0.0,0.0,16.29,859.54,0.2373
2019-08-23 08:00:00,0.0,0.0,0.0,16.17,859.77,0.176633
2019-08-23 09:00:00,84.13,60.7,45.67,18.26,860.04,8.503834
2019-08-23 10:00:00,280.89,202.66,57.7,17.97,860.26,33.346134
2019-08-23 11:00:00,451.82,325.99,66.13,21.8,860.21,55.4253
2019-08-23 12:00:00,562.63,405.94,68.44,25.39,859.88,52.132732
2019-08-23 13:00:00,667.37,481.51,74.54,27.67,859.44,54.37227
2019-08-23 14:00:00,726.98,524.52,86.85,28.95,858.64,55.84133
2019-08-23 15:00:00,749.67,540.89,91.86,29.88,857.98,53.671104
2019-08-23 16:00:00,739.84,533.79,85.43,31.16,857.43,53.963467
2019-08-23 17:00:00,647.11,466.89,80.79,31.48,856.77,53.957165
2019-08-23 18:00:00,526.74,380.04,86.76,31.58,856.14,62.2538
2019-08-23 19:00:00,385.91,278.43,73.33,31.2,855.95,36.697033
2019-08-23 20:00:00,185.59,133.91,48.81,30.66,855.88,12.651334
2019-08-23 21:00:00,16.22,11.7,8.89,29.32,856.09,0.845133
2019-08-23 22:00:00,0.0,0.0,0.0,26.06,856.62,0.3304
2019-08-23 23:00:00,0.0,0.0,0.0,25.88,857.18,0.272767
2019-08-24 00:00:00,0.0,0.0,0.0,23.41,857.43,0.2408
2019-08-24 01:00:00,0.0,0.0,0.0,21.94,857.44,0.237067
2019-08-24 02:00:00,0.0,0.0,0.0,21.27,857.58,0.238233
2019-08-24 03:00:00,0.0,0.0,0.0,20.62,857.64,0.237533
2019-08-24 04:00:00,0.0,0.0,0.0,19.09,857.53,0.2345
2019-08-24 05:00:00,0.0,0.0,0.0,18.18,857.53,0.238
2019-08-24 06:00:00,0.0,0.0,0.0,17.35,857.76,0.239167
2019-08-24 07:00:00,0.0,0.0,0.0,17.98,857.89,0.237533
2019-08-24 08:00:00,0.0,0.0,0.0,18.19,857.99,0.245233
2019-08-24 09:00:00,84.38,60.88,46.81,18.79,858.6,11.2462
2019-08-24 10:00:00,245.25,176.95,96.83,22.47,858.84,23.917364
2019-08-24 11:00:00,451.85,326.01,110.03,24.17,859.03,59.3096
2019-08-24 12:00:00,565.35,407.9,124.11,25.6,859.2,71.276794
2019-08-24 13:00:00,642.28,463.4,154.51,26.32,859.3,66.215324
2019-08-24 14:00:00,679.59,490.32,188.58,26.8,858.96,70.1512
2019-08-24 15:00:00,732.71,528.65,162.63,27.48,858.46,67.78053
2019-08-24 16:00:00,698.45,503.93,147.12,28.65,857.99,67.381065
2019-08-24 17:00:00,678.18,489.31,173.89,29.59,857.39,67.7985
2019-08-24 18:00:00,500.93,361.42,145.24,29.9,857.26,50.229664
2019-08-24 19:00:00,88.45,63.82,48.15,29.92,857.27,8.551199
2019-08-24 20:00:00,29.79,21.49,16.81,29.5,857.43,3.114767
2019-08-24 21:00:00,0.0,0.0,0.0,28.68,857.71,0.3297
2019-08-24 22:00:00,0.0,0.0,0.0,27.92,858.37,0.3255
2019-08-24 23:00:00,0.0,0.0,0.0,27.12,858.96,0.2317
2019-08-25 00:00:00,0.0,0.0,0.0,27.04,859.01,0.2338
2019-08-25 01:00:00,0.0,0.0,0.0,25.33,859.34,0.2352
2019-08-25 02:00:00,0.0,0.0,0.0,24.0,860.11,0.237767
2019-08-25 03:00:00,0.0,0.0,0.0,23.53,859.9,0.2387
2019-08-25 04:00:00,0.0,0.0,0.0,23.48,859.74,0.236833
2019-08-25 05:00:00,0.0,0.0,0.0,23.54,859.55,0.233567
2019-08-25 06:00:00,0.0,0.0,0.0,22.96,859.43,0.232167
2019-08-25 07:00:00,0.0,0.0,0.0,21.39,859.82,0.2352
2019-08-25 08:00:00,0.0,0.0,0.0,20.86,860.46,0.247567
2019-08-25 09:00:00,12.32,8.89,6.54,20.73,861.04,1.6513
2019-08-25 10:00:00,102.29,73.8,55.59,21.52,861.38,14.160067
2019-08-25 11:00:00,234.36,169.09,126.57,22.71,861.56,27.568567
2019-08-25 12:00:00,412.44,297.58,212.61,23.5,861.63,60.6711
2019-08-25 13:00:00,639.72,461.56,186.72,25.29,861.4,73.63627
2019-08-25 14:00:00,672.4,485.14,184.42,26.17,860.9,60.010765
2019-08-25 15:00:00,706.49,509.73,213.78,26.37,860.57,58.71507
2019-08-25 16:00:00,722.47,521.26,216.48,28.08,859.98,57.338165
2019-08-25 17:00:00,629.71,454.34,159.74,28.53,859.42,62.990665
2019-08-25 18:00:00,512.81,369.99,136.53,29.66,859.06,52.60547
2019-08-25 19:00:00,280.17,202.14,94.0,29.28,859.02,24.790268
2019-08-25 20:00:00,88.1,63.56,48.85,28.14,859.14,8.178567
2019-08-25 21:00:00,9.05,6.53,5.02,28.12,859.38,0.259933
2019-08-25 22:00:00,0.0,0.0,0.0,27.62,859.86,0.3234
2019-08-25 23:00:00,0.0,0.0,0.0,25.75,860.32,0.2597
2019-08-26 00:00:00,0.0,0.0,0.0,24.99,860.41,0.238467
2019-08-26 01:00:00,0.0,0.0,0.0,24.48,860.64,0.237067
2019-08-26 02:00:00,0.0,0.0,0.0,23.53,860.71,0.236133
2019-08-26 03:00:00,0.0,0.0,0.0,23.66,860.57,0.238933
2019-08-26 04:00:00,0.0,0.0,0.0,21.54,860.69,0.237533
2019-08-26 05:00:00,0.0,0.0,0.0,20.96,860.87,0.2366
2019-08-26 06:00:00,0.0,0.0,0.0,20.53,861.21,0.229367
2019-08-26 07:00:00,0.0,0.0,0.0,20.11,861.44,0.240333
2019-08-26 08:00:00,0.0,0.0,0.0,19.9,861.83,0.2506
2019-08-26 09:00:00,19.35,13.96,10.52,20.28,862.25,2.592333
2019-08-26 10:00:00,76.42,55.14,42.17,21.77,862.29,12.078732
2019-08-26 11:00:00,221.07,159.5,111.05,22.91,862.18,28.8981
2019-08-26 12:00:00,454.03,327.58,183.55,26.23,861.99,59.837635
2019-08-26 13:00:00,557.21,402.02,210.27,27.32,861.71,73.516106
2019-08-26 14:00:00,634.05,457.47,221.41,28.53,861.1,77.53013
2019-08-26 15:00:00,635.06,458.2,234.66,28.84,860.76,76.231636
2019-08-26 16:00:00,652.77,470.97,230.24,30.52,860.41,80.37283
2019-08-26 17:00:00,550.49,397.18,180.74,30.93,859.87,67.4996
2019-08-26 18:00:00,446.51,322.16,149.37,30.28,859.36,49.206966
2019-08-26 19:00:00,169.42,122.24,86.82,30.14,859.21,15.865266
2019-08-26 20:00:00,46.42,33.49,25.92,29.51,859.01,4.1692
2019-08-26 21:00:00,0.0,0.0,0.0,29.07,859.08,0.357933
2019-08-26 22:00:00,0.0,0.0,0.0,28.15,859.33,0.3318
2019-08-26 23:00:00,0.0,0.0,0.0,27.6,859.9,0.232867
2019-08-27 00:00:00,0.0,0.0,0.0,26.67,859.97,0.234967
2019-08-27 01:00:00,0.0,0.0,0.0,25.98,859.84,0.235433
2019-08-27 02:00:00,0.0,0.0,0.0,24.79,859.83,0.238467
2019-08-27 03:00:00,0.0,0.0,0.0,24.92,859.58,0.238233
2019-08-27 04:00:00,0.0,0.0,0.0,23.44,859.55,0.234733
2019-08-27 05:00:00,0.0,0.0,0.0,22.69,859.63,0.238467
2019-08-27 06:00:00,0.0,0.0,0.0,22.64,859.83,0.240567
2019-08-27 07:00:00,0.0,0.0,0.0,23.23,859.98,0.235667
2019-08-27 08:00:00,0.0,0.0,0.0,22.58,860.27,0.252233
2019-08-27 09:00:00,13.8,9.96,7.24,22.41,860.69,1.935267
2019-08-27 10:00:00,44.4,32.03,24.0,22.1,861.07,5.501767
2019-08-27 11:00:00,143.13,103.27,77.39,22.33,861.24,22.778234
2019-08-27 12:00:00,374.47,270.18,181.72,23.48,861.6,53.231266
2019-08-27 13:00:00,500.83,361.35,199.19,24.43,861.25,73.18289
2019-08-27 14:00:00,504.73,364.17,247.96,25.21,860.79,70.61483
2019-08-27 15:00:00,603.58,435.49,260.35,26.74,860.37,77.39806
2019-08-27 16:00:00,465.4,335.79,224.82,26.96,860.19,53.379898
2019-08-27 17:00:00,386.46,278.83,202.49,28.06,859.6,48.03913
2019-08-27 18:00:00,328.03,236.68,154.27,28.86,859.18,31.981365
2019-08-27 19:00:00,110.11,79.45,60.91,28.09,859.2,10.283233
2019-08-27 20:00:00,24.89,17.96,13.54,27.57,859.5,2.3338
2019-08-27 21:00:00,0.66,0.48,0.16,26.99,860.08,0.324567
2019-08-27 22:00:00,0.0,0.0,0.0,26.21,860.59,0.316633
2019-08-27 23:00:00,0.0,0.0,0.0,25.39,861.49,0.231467
2019-08-28 00:00:00,0.0,0.0,0.0,24.53,861.84,0.234033
2019-08-28 01:00:00,0.0,0.0,0.0,23.83,862.19,0.234267
2019-08-28 02:00:00,0.0,0.0,0.0,23.38,862.2,0.233567
